Datetime,Temperature,FeelsLike,Dew,Humidity,Wind,WindSpeed,WindGust,Pressure,Precip.,Condition,Day/Night,Clouds
2015-10-19 07:00,38,32,25,60,NNW,8,,30.46,0,Fair,D,CLR
2015-10-19 08:00,39,35,24,55,NW,6,,30.47,0,Fair,D,FEW
2015-10-19 09:00,41,36,24,51,NNW,7,,30.48,0,Fair,D,FEW
2015-10-19 10:00,44,40,21,40,NNW,7,,30.47,0,Fair,D,FEW
2015-10-19 11:00,46,42,25,44,W,7,,30.46,0,Partly Cloudy,D,SCT
2015-10-19 12:00,48,46,24,39,WSW,5,,30.43,0,Partly Cloudy,D,SCT
2015-10-19 13:00,49,47,24,38,VAR,6,,30.39,0,Partly Cloudy,D,SCT
2015-10-19 14:00,51,51,22,32,W,13,20,30.35,0,Fair,D,FEW
2015-10-19 15:00,52,52,25,35,SW,9,16,30.33,0,Fair,D,FEW
2015-10-19 16:00,52,52,23,32,SW,15,20,30.32,0,Fair,D,CLR
2015-10-19 17:00,52,52,23,32,SW,14,,30.31,0,Fair,D,CLR
2015-10-19 18:00,51,51,25,36,WSW,12,,30.3,0,Fair,N,CLR
2015-10-19 19:00,51,51,26,38,SSW,13,,30.31,0,Fair,N,CLR
2015-10-19 20:00,50,50,28,43,SW,12,,30.3,0,Partly Cloudy,N,CLR
2015-10-19 21:00,50,50,30,46,SW,9,,30.28,0,Partly Cloudy,N,SCT
2015-10-19 22:00,50,50,32,50,SW,9,18,30.27,0,Partly Cloudy,N,SCT
2015-10-19 23:00,49,43,32,52,SW,15,23,30.25,0,Partly Cloudy,N,SCT
2015-10-20 00:00,49,44,32,52,SW,13,21,30.24,0,Partly Cloudy,N,SCT
2015-10-20 01:00,49,43,33,54,SW,15,21,30.22,0,Partly Cloudy,N,SCT
2015-10-20 02:00,49,44,34,56,WSW,13,22,30.23,0,Mostly Cloudy,N,BKN
2015-10-20 03:00,50,50,34,54,WSW,9,,30.24,0,Mostly Cloudy,N,BKN
2015-10-20 04:00,49,44,34,56,SW,12,,30.24,0,Cloudy,N,OVC
2015-10-20 05:00,49,45,35,59,SW,9,,30.24,0,Mostly Cloudy,N,BKN
2015-10-20 06:00,49,45,35,59,SW,10,,30.23,0,Mostly Cloudy,D,BKN
2015-10-20 07:00,50,50,36,59,SW,12,,30.23,0,Mostly Cloudy,D,BKN
2015-10-20 08:00,51,51,36,56,SW,13,,30.23,0,Mostly Cloudy,D,BKN
2015-10-20 09:00,55,55,35,47,SW,14,20,30.23,0,Mostly Cloudy,D,BKN
2015-10-20 10:00,58,58,34,41,SW,15,21,30.22,0,Mostly Cloudy,D,BKN
2015-10-20 11:00,60,60,32,35,WSW,16,24,30.2,0,Partly Cloudy,D,SCT
2015-10-20 12:00,63,63,34,34,WSW,12,,30.19,0,Partly Cloudy,D,SCT
2015-10-20 13:00,66,66,34,30,SW,15,,30.16,0,Fair,D,CLR
2015-10-20 14:00,69,69,35,29,SW,12,,30.13,0,Fair,D,FEW
2015-10-20 15:00,70,70,35,28,WSW,12,,30.13,0,Fair,D,FEW
2015-10-20 16:00,71,71,36,28,SW,12,,30.12,0,Partly Cloudy,D,SCT
2015-10-20 17:00,70,70,38,31,SSW,9,,30.13,0,Partly Cloudy,D,SCT
2015-10-20 18:00,67,67,40,37,SW,13,,30.14,0,Partly Cloudy,N,SCT
2015-10-20 19:00,66,66,39,37,SW,12,,30.16,0,Partly Cloudy,N,SCT
2015-10-20 20:00,66,66,38,36,SW,8,,30.17,0,Partly Cloudy,N,SCT
2015-10-20 21:00,65,65,39,39,SW,10,,30.18,0,Partly Cloudy,N,SCT
2015-10-20 22:00,64,64,39,40,SW,9,,30.19,0,Partly Cloudy,N,SCT
2015-10-20 23:00,63,63,40,43,WSW,10,,30.19,0,Partly Cloudy,N,SCT
2015-10-21 00:00,63,63,40,43,WSW,12,,30.19,0,Fair,N,FEW
2015-10-21 01:00,62,62,40,44,WSW,10,,30.2,0,Fair,N,FEW
2015-10-21 02:00,61,61,40,46,WSW,8,,30.21,0,Partly Cloudy,N,FEW
2015-10-21 03:00,61,61,40,46,SW,7,,30.21,0,Fair,N,FEW
2015-10-21 04:00,60,60,41,49,SW,5,,30.23,0,Partly Cloudy,N,FEW
2015-10-21 05:00,60,60,41,49,SSW,3,,30.24,0,Partly Cloudy,N,FEW
2015-10-21 06:00,57,57,43,59,CALM,0,,30.26,0,Fair,D,FEW
2015-10-21 07:00,58,58,44,60,CALM,0,,30.27,0,Partly Cloudy,D,SCT
2015-10-21 08:00,62,62,44,52,CALM,0,,30.29,0,Partly Cloudy,D,SCT
2015-10-21 09:00,66,66,45,47,CALM,0,,30.29,0,Partly Cloudy,D,SCT
2015-10-21 10:00,68,68,45,43,CALM,0,,30.28,0,Partly Cloudy,D,SCT
2015-10-21 11:00,71,71,42,35,CALM,0,,30.28,0,Partly Cloudy,D,SCT
2015-10-21 12:00,74,74,42,32,ENE,6,,30.26,0,Mostly Cloudy,D,BKN
2015-10-21 13:00,75,75,43,32,SSW,8,,30.24,0,Partly Cloudy,D,SCT
2015-10-21 14:00,75,75,42,31,S,12,,30.23,0,Mostly Cloudy,D,BKN
2015-10-21 15:00,73,73,41,31,S,12,,30.23,0,Mostly Cloudy,D,BKN
2015-10-21 16:00,71,71,42,35,S,13,,30.22,0,Mostly Cloudy,D,BKN
2015-10-21 17:00,66,66,46,48,S,10,,30.23,0,Mostly Cloudy,D,BKN
2015-10-21 18:00,64,64,52,65,S,8,,30.23,0,Mostly Cloudy,N,BKN
2015-10-21 19:00,64,64,53,67,S,9,,30.24,0,Partly Cloudy,N,SCT
2015-10-21 20:00,63,63,54,72,S,6,,30.24,0,Partly Cloudy,N,SCT
2015-10-21 21:00,63,63,54,72,SSW,3,,30.23,0,Partly Cloudy,N,SCT
2015-10-21 22:00,64,64,52,65,S,7,,30.23,0,Partly Cloudy,N,FEW
2015-10-21 23:00,64,64,48,56,SW,6,,30.22,0,Partly Cloudy,N,FEW
2015-10-22 00:00,62,62,47,58,SSW,7,,30.21,0,Fair,N,FEW
2015-10-22 01:00,62,62,46,56,SSW,7,,30.2,0,Fair,N,FEW
2015-10-22 02:00,60,60,46,60,SSW,7,,30.21,0,Partly Cloudy,N,FEW
2015-10-22 03:00,59,59,46,62,SSW,6,,30.18,0,Partly Cloudy,N,SCT
2015-10-22 04:00,59,59,46,62,S,7,,30.17,0,Partly Cloudy,N,SCT
2015-10-22 05:00,58,58,47,67,SSW,5,,30.19,0,Partly Cloudy,N,SCT
2015-10-22 06:00,57,57,47,69,S,7,,30.19,0,Mostly Cloudy,D,BKN
2015-10-22 07:00,57,57,47,69,SSW,7,,30.19,0,Partly Cloudy,D,SCT
2015-10-22 08:00,59,59,46,62,SSW,5,,30.19,0,Mostly Cloudy,D,BKN
2015-10-22 09:00,62,62,47,58,SW,7,,30.19,0,Partly Cloudy,D,CLR
2015-10-22 10:00,64,64,47,54,S,12,,30.17,0,Mostly Cloudy,D,BKN
2015-10-22 11:00,69,69,47,45,SW,13,,30.15,0,Mostly Cloudy,D,BKN
2015-10-22 12:00,71,71,48,44,SSW,12,,30.12,0,Mostly Cloudy,D,BKN
2015-10-22 13:00,74,74,47,38,SSW,14,,30.08,0,Mostly Cloudy,D,BKN
2015-10-22 14:00,74,74,46,37,SW,14,,30.06,0,Mostly Cloudy,D,BKN
2015-10-22 15:00,74,74,46,37,SSW,12,,30.04,0,Cloudy,D,BKN
2015-10-22 16:00,74,74,47,38,WSW,8,,30.04,0,Cloudy,D,BKN
2015-10-22 17:00,73,73,47,39,SW,9,20,30.02,0,Cloudy,D,BKN
2015-10-22 18:00,73,73,48,41,SW,13,,30.03,0,Cloudy,N,BKN
2015-10-22 19:00,72,72,49,44,SW,10,17,30.04,0,Cloudy,N,BKN
2015-10-22 20:00,71,71,49,45,SSW,8,,30.04,0,Cloudy,N,OVC
2015-10-22 21:00,70,70,50,49,SW,8,,30.03,0,Cloudy,N,BKN
2015-10-22 22:00,69,69,49,49,WSW,9,,30.04,0,Partly Cloudy,N,SCT
2015-10-22 23:00,70,70,50,49,WNW,14,,30.05,0,Partly Cloudy,N,FEW
2015-10-23 00:00,66,66,50,56,N,17,25,30.06,0,Fair,N,FEW
2015-10-23 01:00,63,63,49,60,NNW,15,22,30.08,0,Partly Cloudy,N,SCT
2015-10-23 02:00,60,60,44,55,NNW,17,,30.1,0,Fair,N,FEW
2015-10-23 03:00,58,58,41,53,NNW,14,,30.1,0,Fair,N,FEW
2015-10-23 04:00,57,57,40,53,NW,14,23,30.11,0,Fair,N,FEW
2015-10-23 05:00,55,55,39,55,NNW,14,,30.13,0,Fair,N,FEW
2015-10-23 06:00,54,54,38,55,NNW,12,18,30.14,0,Fair,D,CLR
2015-10-23 07:00,54,54,38,55,NW,17,21,30.16,0,Fair,D,CLR
2015-10-23 08:00,54,54,38,55,NW,13,23,30.17,0,Fair,D,CLR
2015-10-23 09:00,56,56,37,49,NNW,16,21,30.18,0,Fair,D,FEW
2015-10-23 10:00,56,56,37,49,N,9,,30.19,0,Fair,D,FEW
2015-10-23 11:00,57,57,36,45,N,9,,30.2,0,Fair,D,FEW
2015-10-23 12:00,57,57,34,42,N,14,,30.19,0,Fair,D,FEW
2015-10-23 13:00,58,58,32,37,NNW,12,,30.18,0,Fair,D,CLR
2015-10-23 14:00,58,58,30,35,NNE,12,,30.17,0,Fair,D,CLR
2015-10-23 15:00,59,59,29,32,NNE,12,,30.17,0,Fair,D,CLR
2015-10-23 16:00,58,58,30,35,NNE,12,,30.19,0,Fair,D,CLR
2015-10-23 17:00,55,55,29,37,NNE,13,,30.22,0,Fair,D,CLR
2015-10-23 18:00,53,53,31,43,NE,15,,30.25,0,Fair,N,CLR
2015-10-23 19:00,52,52,30,43,NE,16,,30.28,0,Partly Cloudy,N,CLR
2015-10-23 20:00,50,50,31,48,NNE,12,21,30.29,0,Fair,N,CLR
2015-10-23 21:00,49,44,30,48,NE,12,,30.31,0,Fair,N,CLR
2015-10-23 22:00,48,43,30,50,NNE,12,,30.34,0,Fair,N,CLR
2015-10-23 23:00,47,41,29,50,NE,13,,30.34,0,Fair,N,CLR
2015-10-24 00:00,46,41,30,54,NE,9,,30.33,0,Fair,N,FEW
2015-10-24 01:00,45,40,32,60,NNE,10,,30.34,0,Partly Cloudy,N,FEW
2015-10-24 02:00,44,39,32,63,NNE,10,,30.33,0,Fair,N,FEW
2015-10-24 03:00,44,40,33,65,NNE,8,,30.34,0,Fair,N,FEW
2015-10-24 04:00,42,38,32,67,N,6,,30.33,0,Fair,N,FEW
2015-10-24 05:00,42,38,33,70,N,6,,30.34,0,Mostly Cloudy,N,BKN
2015-10-24 06:00,41,37,32,70,N,6,,30.36,0,Partly Cloudy,D,SCT
2015-10-24 07:00,41,37,32,70,N,6,,30.37,0,Mostly Cloudy,D,BKN
2015-10-24 08:00,43,39,33,68,NNE,7,,30.39,0,Partly Cloudy,D,SCT
2015-10-24 09:00,46,41,37,71,NE,10,,30.38,0,Mostly Cloudy,D,BKN
2015-10-24 10:00,49,45,40,71,ENE,10,,30.37,0,Mostly Cloudy,D,BKN
2015-10-24 11:00,52,52,40,63,ENE,8,,30.36,0,Mostly Cloudy,D,BKN
2015-10-24 12:00,53,53,41,64,NE,5,,30.35,0,Cloudy,D,BKN
2015-10-24 13:00,54,54,39,57,ESE,5,,30.32,0,Cloudy,D,OVC
2015-10-24 14:00,54,54,40,59,SSE,7,,30.31,0,Cloudy,D,OVC
2015-10-24 15:00,55,55,41,59,SE,8,,30.3,0,Cloudy,D,OVC
2015-10-24 16:00,55,55,41,59,SSE,10,,30.28,0,Cloudy,D,OVC
2015-10-24 17:00,54,54,42,64,SSE,9,,30.27,0,Cloudy,D,OVC
2015-10-24 18:00,54,54,42,64,SE,9,,30.25,0,Cloudy,N,OVC
2015-10-24 19:00,55,55,42,62,SE,9,,30.24,0,Cloudy,N,OVC
2015-10-24 20:00,55,55,43,64,SSE,7,,30.24,0,Cloudy,N,OVC
2015-10-24 21:00,56,56,44,64,SSE,8,,30.24,0,Cloudy,N,OVC
2015-10-24 22:00,56,56,45,67,S,10,,30.21,0,Cloudy,N,OVC
2015-10-24 23:00,56,56,46,69,SSE,12,,30.18,0,Cloudy,N,OVC
2015-10-25 00:00,57,57,47,69,S,8,,30.15,0,Cloudy,N,OVC
2015-10-25 01:00,58,58,48,70,S,9,,30.13,0,Cloudy,N,OVC
2015-10-25 02:00,59,59,49,69,S,8,,30.1,0,Cloudy,N,OVC
2015-10-25 03:00,59,59,50,72,S,8,,30.09,0,Cloudy,N,OVC
2015-10-25 04:00,59,59,49,69,S,9,17,30.07,0.0,Light Rain,N,OVC
2015-10-25 05:00,59,59,48,67,S,12,,30.04,0.0,Cloudy,N,OVC
2015-10-25 06:00,59,59,49,69,SSW,8,,30.06,0.0,Light Rain,D,OVC
2015-10-25 07:00,59,59,50,72,SSW,12,,30.04,0.01,Cloudy,D,OVC
2015-10-25 08:00,57,57,51,81,SSW,10,,30.06,0.0,Light Rain,D,OVC
2015-10-25 09:00,57,57,53,87,SW,9,,30.06,0.02,Cloudy,D,OVC
2015-10-25 10:00,58,58,53,84,SW,12,16,30.05,0,Cloudy,D,OVC
2015-10-25 11:00,60,60,53,78,WSW,9,,30.04,0,Cloudy,D,OVC
2015-10-25 12:00,60,60,52,75,W,10,,30.03,0,Cloudy,D,OVC
2015-10-25 13:00,64,64,53,67,WNW,6,,30.02,0,Mostly Cloudy,D,BKN
2015-10-25 14:00,65,65,53,65,VAR,6,,30.02,0,Mostly Cloudy,D,BKN
2015-10-25 15:00,68,68,49,50,NW,15,22,30.01,0,Mostly Cloudy,D,BKN
2015-10-25 16:00,66,66,46,48,NW,18,23,30.03,0,Mostly Cloudy,D,BKN
2015-10-25 17:00,63,63,44,50,NNW,15,24,30.06,0,Mostly Cloudy,D,BKN
2015-10-25 18:00,59,59,40,49,NNW,21,30,30.1,0,Mostly Cloudy / Windy,N,BKN
2015-10-25 19:00,58,58,39,49,NW,22,26,30.14,0,Partly Cloudy / Windy,N,SCT
2015-10-25 20:00,56,56,38,51,NW,21,26,30.18,0,Partly Cloudy / Windy,N,SCT
2015-10-25 21:00,55,55,38,53,NNW,15,21,30.21,0,Partly Cloudy,N,SCT
2015-10-25 22:00,53,53,35,50,NNW,17,25,30.22,0,Partly Cloudy,N,FEW
2015-10-25 23:00,52,52,35,53,NNW,12,,30.24,0,Partly Cloudy,N,FEW
2015-10-26 00:00,51,51,35,54,N,8,,30.25,0,Partly Cloudy,N,SCT
2015-10-26 01:00,50,50,35,57,N,7,,30.26,0,Partly Cloudy,N,SCT
2015-10-26 02:00,50,50,36,59,N,6,,30.27,0,Fair,N,FEW
2015-10-26 03:00,50,50,36,59,NNW,5,,30.29,0,Partly Cloudy,N,FEW
2015-10-26 04:00,50,50,36,59,N,5,,30.31,0,Partly Cloudy,N,FEW
2015-10-26 05:00,49,46,36,61,NNW,7,,30.34,0,Fair,N,FEW
2015-10-26 06:00,48,45,37,66,N,6,,30.36,0,Partly Cloudy,D,SCT
2015-10-26 07:00,48,48,37,66,N,3,,30.39,0,Partly Cloudy,D,SCT
2015-10-26 08:00,49,44,38,66,N,12,,30.42,0,Mostly Cloudy,D,BKN
2015-10-26 09:00,51,51,37,59,N,14,,30.42,0,Partly Cloudy,D,SCT
2015-10-26 10:00,53,53,36,52,NNE,12,,30.42,0,Partly Cloudy,D,SCT
2015-10-26 11:00,53,53,34,48,NNE,7,,30.42,0,Partly Cloudy,D,SCT
2015-10-26 12:00,54,54,35,49,N,9,,30.41,0,Partly Cloudy,D,SCT
2015-10-26 13:00,56,56,32,40,NNE,7,,30.39,0,Fair,D,FEW
2015-10-26 14:00,58,58,32,37,N,9,,30.38,0,Fair,D,FEW
2015-10-26 15:00,58,58,30,35,N,10,,30.38,0,Partly Cloudy,D,SCT
2015-10-26 16:00,59,59,31,35,NNE,7,,30.38,0,Partly Cloudy,D,SCT
2015-10-26 17:00,56,56,29,36,NNE,8,,30.39,0,Partly Cloudy,D,SCT
2015-10-26 18:00,55,55,32,42,NNE,5,,30.41,0,Partly Cloudy,N,FEW
2015-10-26 19:00,55,55,32,42,NNE,3,,30.44,0,Fair,N,FEW
2015-10-26 20:00,55,55,33,43,NNE,3,,30.45,0,Partly Cloudy,N,SCT
2015-10-26 21:00,54,54,31,41,NE,9,,30.46,0,Partly Cloudy,N,SCT
2015-10-26 22:00,52,52,34,50,ENE,7,,30.48,0,Partly Cloudy,N,FEW
2015-10-26 23:00,51,51,37,59,NE,6,,30.47,0,Partly Cloudy,N,SCT
2015-10-27 00:00,50,50,31,48,NNE,6,,30.48,0,Partly Cloudy,N,SCT
2015-10-27 01:00,50,50,32,50,NNE,6,,30.48,0,Partly Cloudy,N,SCT
2015-10-27 02:00,48,48,33,56,NNE,3,,30.48,0,Mostly Cloudy,N,BKN
2015-10-27 03:00,48,46,35,61,NNE,5,,30.48,0,Mostly Cloudy,N,BKN
2015-10-27 04:00,47,45,35,63,NNE,5,,30.48,0,Partly Cloudy,N,SCT
2015-10-27 05:00,46,44,37,71,NNE,5,,30.49,0,Mostly Cloudy,N,BKN
2015-10-27 06:00,46,43,37,71,NNE,6,,30.5,0,Mostly Cloudy,D,BKN
2015-10-27 07:00,46,43,37,71,NNE,6,,30.51,0,Mostly Cloudy,D,BKN
2015-10-27 08:00,48,45,38,68,NE,6,,30.54,0,Mostly Cloudy,D,BKN
2015-10-27 09:00,51,51,41,68,NE,7,,30.55,0,Mostly Cloudy,D,BKN
2015-10-27 10:00,54,54,44,69,NE,9,,30.55,0,Mostly Cloudy,D,BKN
2015-10-27 11:00,57,57,43,59,NE,9,,30.55,0,Mostly Cloudy,D,BKN
2015-10-27 12:00,57,57,39,51,ESE,7,,30.53,0,Cloudy,D,BKN
2015-10-27 13:00,59,59,40,49,SE,10,,30.51,0,Cloudy,D,OVC
2015-10-27 14:00,57,57,39,51,SSE,8,,30.49,0,Cloudy,D,OVC
2015-10-27 15:00,57,57,38,49,ESE,9,,30.47,0,Cloudy,D,OVC
2015-10-27 16:00,56,56,38,51,E,12,,30.46,0,Cloudy,D,OVC
2015-10-27 17:00,55,55,38,53,E,8,,30.46,0,Cloudy,D,OVC
2015-10-27 18:00,54,54,38,55,E,10,,30.46,0,Cloudy,N,OVC
2015-10-27 19:00,53,53,40,61,E,10,,30.46,0,Cloudy,N,OVC
2015-10-27 20:00,52,52,40,63,E,8,,30.47,0,Mostly Cloudy,N,BKN
2015-10-27 21:00,52,52,40,63,E,7,,30.47,0,Mostly Cloudy,N,BKN
2015-10-27 22:00,51,51,41,68,ENE,3,,30.48,0,Partly Cloudy,N,SCT
2015-10-27 23:00,52,52,43,71,E,9,,30.46,0,Mostly Cloudy,N,BKN
2015-10-28 00:00,51,51,43,74,ENE,8,,30.44,0,Mostly Cloudy,N,BKN
2015-10-28 01:00,52,52,43,71,ENE,9,,30.43,0,Cloudy,N,OVC
2015-10-28 02:00,52,52,44,74,ENE,12,,30.4,0,Cloudy,N,OVC
2015-10-28 03:00,53,53,45,74,ENE,12,,30.36,0,Cloudy,N,OVC
2015-10-28 04:00,54,54,46,77,E,9,,30.33,0,Cloudy,N,OVC
2015-10-28 05:00,54,54,47,77,ENE,12,,30.31,0,Cloudy,N,OVC
2015-10-28 06:00,55,55,47,74,E,13,,30.29,0,Cloudy,N,OVC
2015-10-28 07:00,55,55,48,77,ENE,14,,30.27,0,Cloudy,D,OVC
2015-10-28 08:00,57,57,50,77,ENE,16,,30.26,0,Cloudy,D,OVC
2015-10-28 09:00,61,61,52,72,ESE,18,25,30.22,0,Cloudy,D,OVC
2015-10-28 10:00,60,60,53,78,E,23,29,30.19,0.0,Light Rain / Windy,D,OVC
2015-10-28 11:00,59,59,55,87,E,18,25,30.15,0.02,Light Rain,D,OVC
2015-10-28 12:00,60,60,56,86,ESE,21,30,30.09,0.06,Rain / Windy,D,OVC
2015-10-28 13:00,61,61,57,87,ESE,24,29,30.03,0.05,Light Rain / Windy,D,OVC
2015-10-28 14:00,61,61,58,90,ESE,20,29,29.97,0.03,Light Rain,D,OVC
2015-10-28 15:00,63,63,59,87,ESE,21,30,29.91,0.04,Light Rain / Windy,D,OVC
2015-10-28 16:00,64,64,61,90,ESE,21,29,29.85,0.19,Heavy Rain / Windy,D,OVC
2015-10-28 17:00,66,66,64,94,SSE,29,41,29.8,0,Cloudy / Windy,D,OVC
2015-10-28 18:00,68,68,64,87,SSE,17,28,29.79,0.0,Cloudy,N,OVC
2015-10-28 19:00,69,69,64,84,SSE,20,30,29.76,0.0,Cloudy,N,OVC
2015-10-28 20:00,68,68,64,87,S,22,28,29.74,0.0,Cloudy / Windy,N,OVC
2015-10-28 21:00,67,67,64,90,S,17,25,29.7,0.04,Light Rain,N,OVC
2015-10-28 22:00,68,68,65,90,SSE,25,32,29.64,0.03,Cloudy / Windy,N,OVC
2015-10-28 23:00,69,69,65,87,S,20,30,29.63,0.14,Cloudy,N,OVC
2015-10-29 00:00,69,69,66,90,S,16,26,29.6,0.25,Light Rain,N,OVC
2015-10-29 01:00,68,68,65,90,S,15,22,29.58,0.0,Cloudy,N,OVC
2015-10-29 02:00,67,67,64,90,S,9,,29.55,0.0,Cloudy,N,OVC
2015-10-29 03:00,66,66,63,90,S,10,,29.54,0,Cloudy,N,OVC
2015-10-29 04:00,67,67,59,76,SW,10,,29.53,0.01,Cloudy,N,OVC
2015-10-29 05:00,65,65,59,81,SSW,9,,29.53,0.0,Cloudy,N,OVC
2015-10-29 06:00,64,64,59,84,SSW,8,,29.53,0.0,Cloudy,N,BKN
2015-10-29 07:00,64,64,60,87,SSW,7,,29.56,0,Mostly Cloudy,D,BKN
2015-10-29 08:00,64,64,60,87,SW,12,,29.59,0,Mostly Cloudy,D,BKN
2015-10-29 09:00,66,66,60,81,SSW,10,,29.59,0,Partly Cloudy,D,SCT
2015-10-29 10:00,70,70,57,63,WSW,14,21,29.58,0,Partly Cloudy,D,SCT
2015-10-29 11:00,72,72,53,51,WSW,17,32,29.58,0,Partly Cloudy,D,SCT
2015-10-29 12:00,71,71,47,42,W,22,36,29.57,0,Mostly Cloudy / Windy,D,BKN
2015-10-29 13:00,72,72,41,33,W,22,28,29.56,0,Cloudy / Windy,D,BKN
2015-10-29 14:00,69,69,41,36,WSW,17,26,29.55,0,Mostly Cloudy,D,BKN
2015-10-29 15:00,69,69,39,33,W,14,26,29.56,0,Mostly Cloudy,D,BKN
2015-10-29 16:00,68,68,41,37,W,15,23,29.57,0,Cloudy,D,BKN
2015-10-29 17:00,66,66,30,26,W,22,38,29.59,0,Mostly Cloudy / Windy,D,BKN
2015-10-29 18:00,64,64,31,29,W,17,26,29.62,0,Mostly Cloudy,N,BKN
2015-10-29 19:00,64,64,31,29,W,28,37,29.64,0,Mostly Cloudy / Windy,N,BKN
2015-10-29 20:00,63,63,32,31,WSW,15,26,29.65,0,Mostly Cloudy,N,BKN
2015-10-29 21:00,62,62,34,35,W,15,29,29.68,0,Partly Cloudy,N,SCT
2015-10-29 22:00,61,61,34,36,W,20,24,29.7,0,Fair,N,FEW
2015-10-29 23:00,60,60,32,35,W,21,26,29.72,0,Fair / Windy,N,CLR
2015-10-30 00:00,58,58,32,37,W,16,25,29.74,0,Partly Cloudy,N,CLR
2015-10-30 01:00,57,57,31,37,W,14,21,29.75,0,Fair,N,CLR
2015-10-30 02:00,56,56,30,37,WSW,13,22,29.76,0,Partly Cloudy,N,CLR
2015-10-30 03:00,54,54,30,40,W,14,24,29.77,0,Partly Cloudy,N,CLR
2015-10-30 04:00,53,53,30,41,WNW,17,26,29.78,0,Fair,N,CLR
2015-10-30 05:00,52,52,30,43,WNW,14,25,29.8,0,Fair,N,CLR
2015-10-30 06:00,51,51,32,48,NW,15,21,29.82,0,Partly Cloudy,N,FEW
2015-10-30 07:00,51,51,32,48,NW,12,,29.84,0,Partly Cloudy,D,SCT
2015-10-30 08:00,52,52,33,49,WNW,13,,29.86,0,Fair,D,CLR
2015-10-30 09:00,53,53,35,50,NW,13,,29.88,0,Partly Cloudy,D,SCT
2015-10-30 10:00,56,56,36,47,NW,13,20,29.89,0,Partly Cloudy,D,SCT
2015-10-30 11:00,57,57,37,47,NW,10,,29.9,0,Fair,D,FEW
2015-10-30 12:00,58,58,38,47,NW,15,23,29.9,0,Fair,D,FEW
2015-10-30 13:00,59,59,35,41,WNW,16,,29.9,0,Fair,D,FEW
2015-10-30 14:00,60,60,35,39,NW,17,22,29.9,0,Fair,D,FEW
2015-10-30 15:00,59,59,33,38,NNW,17,,29.92,0,Fair,D,FEW
2015-10-30 16:00,57,57,30,36,NW,12,25,29.94,0,Fair,D,FEW
2015-10-30 17:00,55,55,31,40,NW,18,23,29.96,0,Fair,D,CLR
2015-10-30 18:00,54,54,31,41,NNW,14,,30.0,0,Fair,N,CLR
2015-10-30 19:00,53,53,31,43,NW,14,,30.03,0,Fair,N,CLR
2015-10-30 20:00,52,52,33,49,NW,14,22,30.03,0,Fair,N,CLR
2015-10-30 21:00,51,51,31,46,NNW,21,25,30.07,0,Fair / Windy,N,CLR
2015-10-30 22:00,50,50,31,48,NNW,16,,30.09,0,Fair,N,CLR
2015-10-30 23:00,49,43,31,50,N,16,22,30.08,0,Partly Cloudy,N,CLR
2015-10-31 00:00,48,43,31,52,N,10,,30.07,0,Fair,N,CLR
2015-10-31 01:00,47,41,30,52,NE,13,,30.09,0,Fair,N,CLR
2015-10-31 02:00,45,41,30,56,ENE,8,,30.11,0,Fair,N,CLR
2015-10-31 03:00,44,40,30,58,N,7,,30.14,0,Fair,N,CLR
2015-10-31 04:00,44,40,30,58,NE,7,,30.16,0,Fair,N,CLR
2015-10-31 05:00,44,44,30,58,N,3,,30.17,0,Fair,N,CLR
2015-10-31 06:00,44,41,30,58,N,6,,30.19,0,Fair,N,CLR
2015-10-31 07:00,44,40,32,63,NW,7,,30.21,0,Fair,D,CLR
2015-10-31 08:00,46,44,31,56,N,5,,30.22,0,Fair,D,FEW
2015-10-31 09:00,47,43,31,54,ENE,9,,30.21,0,Partly Cloudy,D,SCT
2015-10-31 10:00,49,49,31,50,CALM,0,,30.21,0,Mostly Cloudy,D,BKN
2015-10-31 11:00,51,51,32,48,CALM,0,,30.21,0,Mostly Cloudy,D,BKN
2015-10-31 12:00,52,52,31,45,VAR,5,,30.17,0,Mostly Cloudy,D,BKN
2015-10-31 13:00,53,53,30,41,SW,8,,30.15,0,Mostly Cloudy,D,BKN
2015-10-31 14:00,54,54,32,43,SW,10,,30.13,0,Mostly Cloudy,D,BKN
2015-10-31 15:00,53,53,32,45,S,7,,30.12,0,Mostly Cloudy,D,BKN
2015-10-31 16:00,52,52,34,50,S,10,,30.1,0,Cloudy,D,BKN
2015-10-31 17:00,51,51,38,61,S,10,,30.11,0,Mostly Cloudy,D,BKN
2015-10-31 18:00,52,52,41,66,S,8,,30.12,0,Cloudy,N,BKN
2015-10-31 19:00,53,53,41,64,S,6,,30.11,0,Cloudy,N,BKN
2015-10-31 20:00,53,53,39,59,SSW,6,,30.09,0,Mostly Cloudy,N,BKN
2015-10-31 21:00,53,53,35,50,S,5,,30.08,0,Mostly Cloudy,N,BKN
2015-10-31 22:00,53,53,38,57,S,8,,30.06,0,Mostly Cloudy,N,BKN
2015-10-31 23:00,53,53,38,57,CALM,0,,30.04,0,Cloudy,N,OVC
2015-11-01 00:00,54,54,37,53,SSW,5,,30.02,0,Cloudy,N,OVC
2015-11-01 01:00,54,54,38,55,SSW,7,,30.03,0,Cloudy,N,CLR
2015-11-01 02:00,54,54,39,57,SSW,6,,30.0,0,Cloudy,N,OVC
2015-11-01 03:00,54,54,41,62,SSW,7,,30.0,0,Cloudy,N,OVC
